ID,StationName,Y,X,State,City,Elevation
00009054,GENERAL ANAYA,2796803.4783176216,821711.7092989087,DISTRITO FEDERAL,BENITO JUAREZ,2240.0
00009055,PEDRO ARVIZU 36,2800368.3627625466,818102.3541354322,DISTRITO FEDERAL,COYOACAN,2240.0
00009056,IXTACALCO,2800794.580717679,822987.1359138731,DISTRITO FEDERAL,IZTACALCO,2235.0
00009058,VERTEDOR MILPA ALTA,2812935.36195624,801795.8358645949,DISTRITO FEDERAL,MILPA ALTA,2488.0
00009059,CASTAÑEDA,2793312.1193253538,821643.1324586737,DISTRITO FEDERAL,ALVARO OBREGON,2322.0
00009062,VENCEDORA 44,2800037.4526766054,834655.6050080343,DISTRITO FEDERAL,GUSTAVO A. MADERO,2237.0
00009064,CHAPULTEPEC,2794949.4196102615,827195.2102790527,DISTRITO FEDERAL,MIGUEL HIDALGO,2261.0
00009067,MONTE ALEGRE,2784897.291411475,804919.4437383518,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,3450.0
00009068,PUENTE LA LLAVE,2808590.412592152,828849.3247844203,DISTRITO FEDERAL,CUAUHTEMOC,2234.0
00009069,COLONIA JUAREZ,2798412.0730737667,828643.5852784184,DISTRITO FEDERAL,CUAUHTEMOC,2240.0
00009070,CAMPO EXPERIMENTAL COYOACAN,2796254.835280553,820014.1411444771,DISTRITO FEDERAL,COYOACAN,2260.0
00009071,COLONIA EDUCACION,2800483.5427968013,818165.9956322053,DISTRITO FEDERAL,COYOACAN,2250.0
00010001,ATOTONILCO,2328967.4664557534,1401003.5799911488,DURANGO,CUENCAME,1950.0
00010002,CANATLAN (SMN),2223668.6971290656,1393053.05484515,DURANGO,CANATLAN,1960.0
00010003,CANELAS,2041787.5745642823,1457915.9835702071,DURANGO,CANELAS,1754.0
00010004,CAÑON FERNANDEZ,2322238.2771862117,1469935.9007242077,DURANGO,CUENCAME,1200.0
00010005,CEBALLOS,2266275.890378234,1587483.1368698853,DURANGO,MAPIMI,1188.0
00010006,CENDRADILLAS,2101217.7002424216,1586608.196385975,DURANGO,GUANACEVI,2270.0
00010007,CIENEGA DE ESCOBAR,2125514.172062818,1510718.324943508,DURANGO,TEPEHUANES,2180.0
00010008,CINCO DE MAYO,2271603.2433233974,1526698.4841162988,DURANGO,SAN PEDRO DEL GALLO,1700.0
00010009,CIUDAD LERDO (OBS),2348302.1840998335,1499187.3960782494,DURANGO,LERDO,1135.0
00010010,COLONIA IGNACIO ZARAGOZA,2189517.9011173863,1481530.967726192,DURANGO,DURANGO,2240.0
00010011,COLONIA INSURGENTES,2233211.669318596,1330373.4791959783,DURANGO,DURANGO,1870.0
00010012,CUENCAME,2329266.1230927887,1426223.126696508,DURANGO,CUENCAME,1600.0
00010014,CHARCO VERDE (CFE),2150803.5827254923,1329949.2343327112,DURANGO,DURANGO,2464.0
00010015,LOS CHARCOS,2265128.999590934,1222076.06339181,DURANGO,MEZQUITAL,2700.0
00010016,CHINACATES,2177496.6039511054,1444312.7229567196,DURANGO,SANTIAGO PAPASQUIARO,2050.0
00010017,DURANGO (OBS),2237110.322458213,1342238.2303616188,DURANGO,DURANGO,1871.6
00010018,EL CANTIL,2072123.2301545558,1439830.9938298345,DURANGO,SANTIAGO PAPASQUIARO,2240.0
00010019,COMPAÑIA GANADERA EL CARMEN,2204516.173833911,1315902.2030338754,DURANGO,DURANGO,1876.0
00010020,EL DERRAME,2251463.6816918086,1577497.428684828,DURANGO,MAPIMI,1300.0
00010021,EL PALMITO,2199780.8322309665,1510471.3638474785,DURANGO,INDE,1538.0
00010022,EL PINO,2211358.459739565,1400518.1439575118,DURANGO,CANATLAN,2100.0
00010023,EL PUEBLITO,2223158.687170678,1328143.9766985702,DURANGO,DURANGO,1900.0
00010024,EL SALTITO,2262297.285606455,1334519.7226099726,DURANGO,DURANGO,1847.0
00010025,EL SALTO (SMN),2158762.686832367,1309559.3043916358,DURANGO,PUEBLO NUEVO,2560.0
00010026,EL TARAHUMAR,2067802.1303711538,1514119.5521010405,DURANGO,TEPEHUANES,2534.0
00010027,FRANCISCO I. MADERO,2266050.922285171,1375439.4899069534,DURANGO,PANUCO DE CORONADO,1960.0
00010028,EL CUARTO,2250751.8245719885,1435694.1357538598,DURANGO,SAN JUAN DEL RIO,1540.0
00010029,GUANACEVI (SMN),2106009.039654439,1547887.1746856396,DURANGO,GUANACEVI,2099.0
00010030,GUADALUPE VICTORIA  (DGE),2285965.0683525433,1380150.7599898207,DURANGO,GUADALUPE VICTORIA,2000.0
00010031,HUAHUAPAN,2101726.5763660623,1392501.223383878,DURANGO,SAN DIMAS,1170.0
00010032,HUAZAMOTA,2244890.147334362,1169168.9898567016,DURANGO,MEZQUITAL,552.0
00010033,IGNACIO ALLENDE,2298610.6316415546,1382815.625967145,DURANGO,GUADALUPE VICTORIA,1960.0
00010034,INSURGENTES J. HERNANDEZ,2283395.018377265,1267540.1478551223,DURANGO,SUCHIL,2246.0
00010035,J. SALOME ACOSTA,2154238.0731238113,1468064.9624063573,DURANGO,SANTIAGO PAPASQUIARO,1670.0
00010036,LA CIUDAD (CFE),2136622.8513308736,1302750.2390700865,DURANGO,PUEBLO NUEVO,2570.0
00010037,LA HUERTA,2029309.2179184326,1487359.1466098817,DURANGO,TOPIA,670.0
00010038,LA PEÑA,2153658.4309456293,1284430.106809902,DURANGO,PUEBLO NUEVO,2756.0
00010039,LA ZARCA,2228706.381299679,1523005.181155342,DURANGO,HIDALGO,1990.0
00010040,LAS BAYAS,2213108.3200442563,1277659.4416151815,DURANGO,DURANGO,2643.0
00010042,LAS TRUCHAS,2099153.905098508,1354181.5105561786,DURANGO,SAN DIMAS,1794.0
00010043,LAS VEGAS,2149348.932863082,1353522.6879392734,DURANGO,SAN DIMAS,1391.0
00010044,LLANO GRANDE (CFE),2175898.5063262843,1320185.200194517,DURANGO,DURANGO,2585.0
00010045,MAPIMI,2315721.376407289,1532526.055940656,DURANGO,MAPIMI,1388.0
00010046,SAN JUAN DEL MEZQUITAL,2248522.412071915,1274189.6866684128,DURANGO,MEZQUITAL,1922.0
00010047,NARCISO MENDOZA,2301566.192006079,1324412.2349872869,DURANGO,POANAS,2063.0
00010048,NAVIOS VIEJOS,2191818.103490517,1314452.1346223725,DURANGO,DURANGO,2581.0
00010049,NAZAS,2288802.585969802,1466499.5137031456,DURANGO,NAZAS,1250.0
00010050,EL OJITO DE CAMELLONES,2045279.163726548,1453670.2554824082,DURANGO,CANELAS,1145.0
00010051,OTINAPA,2195673.225547955,1338518.840318816,DURANGO,DURANGO,2400.0
00010052,PANUCO DE CORONADO,2264868.715535819,1390640.435657049,DURANGO,PANUCO DE CORONADO,2134.0
00010053,PEÑOLES,2247270.9203661485,1513721.0643204795,DURANGO,SAN PEDRO DEL GALLO,1950.0
00010054,PEÑA DEL AGUILA,2231437.895713304,1354523.39489419,DURANGO,DURANGO,1890.0
00010055,PEDRICEÑA,2320557.0458022356,1453453.503307785,DURANGO,CUENCAME,1310.0
00010056,PEÑON BLANCO (SMN),2295384.3584303414,1418031.4192541272,DURANGO,PEÑON BLANCO,1700.0
00010057,PRESA SANTA ELENA,2291392.2618869315,1289638.9624651882,DURANGO,SUCHIL,1913.0
00010058,PUEBLO NUEVO,2157728.5152710234,1265511.8294221708,DURANGO,PUEBLO NUEVO,1580.0
00010059,RAMON CORONA,2335194.126099764,1350737.762163151,DURANGO,CUENCAME,2130.0
00010060,RODEO (SMN),2245941.6579874414,1462048.7047059038,DURANGO,RODEO,1810.0
00010061,ROSARIO,2138266.684758871,1610267.6952259254,DURANGO,OCAMPO,1800.0
00010062,SAN ANTONIO,2167273.656176991,1601527.912644854,DURANGO,OCAMPO,1655.0
00010063,SAN BARTOLO,2232346.6004036237,1389951.1044892003,DURANGO,CANATLAN,2000.0
00010064,SAN DIMAS,2100477.804252981,1351267.3647346003,DURANGO,SAN DIMAS,880.0
00010065,SAN FRANCISCO DEL MEZQUITAL,2256294.307587893,1273078.3872458397,DURANGO,MEZQUITAL,1500.0
00010066,SAN JOSE DE ACEVEDO,2270314.2669067737,1310000.2471777524,DURANGO,NOMBRE DE DIOS,1750.0
00010067,SAN JUAN DE GUADALUPE (SMN),2424455.2348408788,1397556.276812639,DURANGO,SAN JUAN DE GUADALUPE,1520.0
00010068,SAN JUAN DEL RIO,2259079.3729680353,1419541.086228848,DURANGO,SAN JUAN DEL RIO,1700.0
00010069,SAN LUIS DEL CORDERO (SMN),2271420.421172463,1487343.6975708043,DURANGO,SAN LUIS DEL CORDERO,1508.0
00010070,SAN MARCOS,2344222.0270889574,1362695.691463874,DURANGO,SANTA CLARA,2000.0
00010071,SAN MIGUEL DE LOBOS,2100557.269278559,1465352.2455397237,DURANGO,TEPEHUANES,2300.0
00010072,SAN PEDRO DEL GALLO (SMN),2270851.4458637973,1503952.1550770523,DURANGO,SAN PEDRO DEL GALLO,1700.0
00010073,SANTA BARBARA (SMN),2206055.9459238886,1308525.9087683472,DURANGO,DURANGO,2316.0
00010074,SANTA CLARA,2363559.726005659,1381750.9234849194,DURANGO,SANTA CLARA,1800.0
00010075,SANTA MARIA DEL ORO,2164375.83324881,1548634.652738094,DURANGO,EL ORO,1700.0
00010076,SANTIAGO BAYACORA,2236241.1262907065,1320677.8190700903,DURANGO,DURANGO,1900.0
00010077,SANTIAGO PAPASQUIARO (DGE),2153674.5662109945,1449275.5276420906,DURANGO,SANTIAGO PAPASQUIARO,1740.0
00010078,SARDINAS,2144883.540339474,1563539.3224253303,DURANGO,SAN BERNARDO,1639.0
00010079,SIANORI,2025555.3768883597,1473145.618978493,DURANGO,TOPIA,947.0
00010080,SIMON BOLIVAR,2376538.260223748,1405721.969414651,DURANGO,GENERAL SIMON BOLIVAR,1525.0
00010081,SUCHIL,2305371.7113883663,1289292.304710408,DURANGO,SUCHIL,2000.0
00010082,TAMAZULA DE VICTORIA,2000205.3889185968,1441228.2198416302,DURANGO,TAMAZULA,250.0
00010083,TEJAMEN,2184819.9260480776,1421921.7595451393,DURANGO,NUEVO IDEAL,2100.0
00010084,TEPEHUANES (SMN),2127720.40540324,1481162.1923337975,DURANGO,TEPEHUANES,1800.0
00010085,TLAHUALILO,2356328.008312505,1562298.1376323681,DURANGO,TLAHUALILO,1100.0
00010086,TOPIA,2042196.935094559,1470767.908348981,DURANGO,TOPIA,1770.0
00010087,VASCOGIL,2062364.6493522064,1460491.3024398412,DURANGO,CANELAS,2400.0
00010088,VICENTE GUERRERO,2299258.753670623,1301921.445952819,DURANGO,VICENTE GUERRERO,1950.0
00010089,VILLA HIDALGO (SMN),2210699.127320052,1579124.0105607403,DURANGO,HIDALGO,1700.0
00010090,CANATLAN (DGE),2219450.462947397,1389216.1264463107,DURANGO,CANATLAN,2000.0
00010091,COLUTA,2025850.5755500006,1458432.4472325938,DURANGO,TAMAZULA,520.0
00010092,DURANGO (DGE),2229551.2498151846,1334634.092222864,DURANGO,DURANGO,1900.0
00010093,EL SALTO (DGE),2159930.5739459116,1299278.9114963738,DURANGO,PUEBLO NUEVO,2538.0
00010094,GUANACEVI (DGE),2104514.730239136,1547959.0801911484,DURANGO,GUANACEVI,2050.0
00010095,GUADALUPE VICTORIA (SMN),2286063.088527367,1379200.4811095796,DURANGO,GUADALUPE VICTORIA,1980.0
00010096,LA CHAPARRA (PFM),2133555.2044942626,1447936.2825628489,DURANGO,SANTIAGO PAPASQUIARO,2590.0
00010097,LA ZARCA (CFE),2202806.3532985006,1558447.2971079943,DURANGO,HIDALGO,1896.0
00010098,RODEO (DGE),2243016.9502913347,1462100.6690016987,DURANGO,RODEO,1346.0
00010099,SAN JUAN DE GUADALUPE (DGE),2421162.5322021474,1399196.0366213524,DURANGO,SAN JUAN DE GUADALUPE,1531.0
00010100,SANTIAGO PAPASQUIARO (SMN),2157159.463689203,1449192.1033108481,DURANGO,SANTIAGO PAPASQUIARO,1740.0
00010101,TEPEHUANES (DGE),2127109.216558953,1482280.7009487646,DURANGO,TEPEHUANES,1800.0
00010102,GUATIMAPE (SMN),2206066.607918612,1420983.230086481,DURANGO,NUEVO IDEAL,2000.0
00010103,SANTA BARBARA (DGE),2203495.8339988305,1312801.318885171,DURANGO,DURANGO,2260.0
00010107,FRACCIONAMIENTO SAN IGNACIO,2204542.4507443947,1562088.4739991669,DURANGO,HIDALGO,1700.0
00010108,CIUDAD LERDO (DGE),2347789.2738329843,1500601.5827696824,DURANGO,LERDO,1140.0
00010109,HACIENDA GANADERA EL OJO,2286221.9352674205,1332923.373113496,DURANGO,POANAS,2019.0
00010110,HACIENDA LA PILA,2268636.327687614,1344241.1425070008,DURANGO,DURANGO,1890.0
00010118,E.T.A. 015 ABASOLO,2232708.2779266927,1469637.7940341046,DURANGO,RODEO,1376.0
00010119,E.T.A. 019 TEPEHUANES,2124478.397150906,1484922.1517329449,DURANGO,TEPEHUANES,1800.0
00010120,E.T.F. 142 PUEBLO NUEVO,2159379.7468652613,1263636.88192515,DURANGO,PUEBLO NUEVO,1480.0
00010121,LOS ALTARES,2109165.75398758,1443677.976297889,DURANGO,SANTIAGO PAPASQUIARO,2490.0
00010122,SAN DIEGO,2085858.0484135845,1433917.2810330107,DURANGO,SANTIAGO PAPASQUIARO,1640.0
00010123,SAN PABLO,2133659.9259511866,1319352.751434937,DURANGO,PUEBLO NUEVO,1885.0
00010124,LA FLOR,2223476.7773848334,1279723.473241016,DURANGO,DURANGO,2840.0
00010125,LA ROSILLA,2068618.5552605994,1570543.9812132237,DURANGO,GUANACEVI,2750.0
00010126,ARNULFO R. GOMEZ,2210668.4643670497,1412164.9961323089,DURANGO,CANATLAN,1995.0
00010127,CABORACA,2216782.8776197606,1391717.030640239,DURANGO,CANATLAN,2013.0
00010128,VILLA HIDALGO (DGE),2209613.982752208,1580126.800013951,DURANGO,HIDALGO,1700.0
00010129,CONETO DE COMONFORT,2221882.380655087,1439743.499491177,DURANGO,CONETO DE COMONFORT,1950.0
00010131,PEÑON BLANCO (DGE),2295024.188669318,1418250.817377515,DURANGO,PEÑON BLANCO,1700.0
00010132,SAN LUIS DEL CORDERO (DGE),2271759.9237411167,1487705.789797546,DURANGO,SAN LUIS DEL CORDERO,1500.0
00010133,SAN PEDRO DEL GALLO (DGE),2270738.8854673267,1503862.0709847214,DURANGO,SAN PEDRO DEL GALLO,1660.0
00010134,CONEJOS,2314301.4530827375,1576786.2744378587,DURANGO,MAPIMI,1146.0
00010135,CUAUHTEMOC,2318640.303365706,1358249.792876196,DURANGO,CUENCAME,2175.0
00010136,DOCE DE DICIEMBRE,2341717.6457915045,1408020.7208920964,DURANGO,CUENCAME,1950.0
00010137,GUATIMAPE (DGE),2206129.339471333,1421318.7217620495,DURANGO,NUEVO IDEAL,1974.0
00010138,SAN BERNARDO,2148567.111938872,1554652.9782553597,DURANGO,SAN BERNARDO,1640.0
00010139,AGUA PUERCA,2241597.003262684,1502366.740939279,DURANGO,MAPIMI,1410.0
00010140,LA CADENA,2284283.7551186434,1538081.3677894736,DURANGO,MAPIMI,1500.0
00010141,CANUTILLO,2165195.9011607617,1611754.8975618335,DURANGO,OCAMPO,1700.0
00010142,EL CASCO,2241597.003262684,1502366.740939279,DURANGO,SAN PEDRO DEL GALLO,1850.0
00010143,INDE,2178087.1985255596,1506653.6546061093,DURANGO,INDE,1900.0
00010144,EL MIRADOR,2199498.180957202,1566974.2738131103,DURANGO,HIDALGO,1880.0
00010145,PLANTA FRANKIE (CFE),2350065.2213092344,1508356.6090940093,DURANGO,GOMEZ PALACIO,1140.0
00010146,YERBANIS,2340441.4659512476,1411463.0598091139,DURANGO,PEÑON BLANCO,1840.0
00010147,EL ZAPE,2122054.844098555,1529099.6550316196,DURANGO,GUANACEVI,1940.0
00010148,EL REAL,2042745.621904445,1415100.6000169297,DURANGO,TAMAZULA,300.0
00010149,GENERAL ESCOBEDO,2174871.7553137387,1498394.5348326778,DURANGO,EL ORO,1580.0
00010150,LUIS MOYA,2302065.5306212218,1391674.7943472392,DURANGO,PEÑON BLANCO,1920.0
00010151,LA MICHILA,2271242.5825592983,1263288.798404135,DURANGO,SUCHIL,2480.0
00010152,CERRO PRIETO,2162647.277244594,1356635.252538883,DURANGO,DURANGO,2660.0
00010153,CHACALA,2023629.0326820575,1426652.2898223195,DURANGO,TAMAZULA,650.0
00010154,PIELAGOS,2101290.980789602,1431430.3151119526,DURANGO,OTAEZ,2400.0
00010155,RADAR PALMITO,2207147.546613004,1527106.0053604331,DURANGO,HIDALGO,1841.0
00010156,TEPEHUANES (OBS),2127093.3214766216,1481668.5281592458,DURANGO,TEPEHUANES,1810.2
00010157,EL ALEMÁN,2279551.5611467776,1257989.4593529175,DURANGO,SUCHIL,2177.0
00010158,EL TRONCON,2257463.358248096,1275476.3387771694,DURANGO,MEZQUITAL,1411.0
00010159,PIEDRA HERRADA,2271532.648485497,1263773.8506753773,DURANGO,SUCHIL,2492.0
00010160,AGUA BLANCA,2118290.9350857083,1383359.4831681906,DURANGO,SAN DIMAS,2500.0
00010161,YERMO,2300786.1987798745,1594529.242970439,DURANGO,MAPIMI,1155.0
00010163,VILLA JUAREZ (CFE),2346674.5327632525,1502879.7415096036,DURANGO,LERDO,1160.0
00010164,LA FLOR DEL DESIERTO,2288150.1233378067,1609792.2129566683,DURANGO,TLAHUALILO,1150.0
00010165,LABORATORIO DEL DESIERTO,2326818.7290333803,1626528.2445119375,DURANGO,TLAHUALILO,1160.0
00010166,HIGUERAS,2241438.357883937,1451779.450068799,DURANGO,RODEO,1420.0
00010167,REVOLUCION,2199664.7256523566,1567001.413566637,DURANGO,HIDALGO,1882.0
00010168,CARTAGENA,2324868.8718318124,1566356.7877975772,DURANGO,TLAHUALILO,1124.0
00010169,C.B.T.A. 101 GOMEZ PALACIO,2342890.7400677353,1530180.2844837678,DURANGO,GOMEZ PALACIO,1180.0
00010170,C.B.T.A. 047 LERDO,2334542.416326542,1496277.0209077653,DURANGO,LERDO,1140.0
00010171,CAMPO EXPERIMENTAL ANTONIO NARRO,2318909.131200873,1419890.3387434317,DURANGO,CUENCAME,1780.0
00010172,SAN JOSE DE REYES,2385777.2689550067,1378712.0977528978,DURANGO,GENERAL SIMON BOLIVAR,1995.0
00010173,SAN GABRIEL,2146519.058164431,1602671.7188508695,DURANGO,OCAMPO,1750.0
00010174,PRESA EL TIGRE,2421381.5141930343,1393165.33939878,DURANGO,SAN JUAN DE GUADALUPE,1567.0
00010176,RIO MIRAVALLES,2145048.222254835,1373953.291276265,DURANGO,SAN DIMAS,2413.0
00010177,SAN FELIPE,2238323.212748653,1331596.4055051003,DURANGO,DURANGO,1874.0
00010178,GRANJA NIRVANA,2326122.177941723,1484862.1014286736,DURANGO,LERDO,1173.0
00010187,EL NARANJO,2368505.7201136895,1398875.4443912958,DURANGO,GENERAL SIMON BOLIVAR,1700.0
00010188,CEVAG,2326793.058299866,1626681.8467453155,DURANGO,DURANGO,1929.0
00011001,ABASOLO,2548183.123544008,938004.2211291459,GUANAJUATO,ABASOLO,1761.0
00011002,ACAMBARO,2634247.370867493,892852.5117464144,GUANAJUATO,ACAMBARO,1860.0
00011003,AGUA TIBIA,2538493.7631926243,944990.0273840291,GUANAJUATO,PENJAMO,1720.0
00011004,ALDAMA,2570593.8943593893,978917.105795714,GUANAJUATO,IRAPUATO,1800.0
00011005,APASEO,2636509.786090918,949333.0345695985,GUANAJUATO,APASEO EL GRANDE,1773.0
00011006,APASEO EL ALTO,2643326.0647508004,939534.3619205918,GUANAJUATO,APASEO EL ALTO,1875.0
00011007,CALDERONES,2579990.8477786514,998224.3231363477,GUANAJUATO,GUANAJUATO,2357.0
00011008,CAÑADA DE GONZALEZ,2591058.4850191204,1017361.9138682078,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,2125.0
00011009,CELAYA (SMN),2622901.0803512027,948326.3084686225,GUANAJUATO,CELAYA,1761.0
00011010,CERANO,2562951.532400888,899950.3614223343,GUANAJUATO,YURIRIA,1909.0
00011011,CINCO SEÑORES,2614580.194918329,994715.5476062414,GUANAJUATO,SAN MIGUEL DE ALLENDE,2062.0
00011012,CORONEO,2670407.9618397797,911513.1325267396,GUANAJUATO,CORONEO,2271.0
00011013,CORTAZAR,2607765.0170184937,942849.1057338545,GUANAJUATO,CORTAZAR,1730.0
00011014,CUERAMARO,2533646.109087637,957688.3053571375,GUANAJUATO,CUERAMARO,1732.0
00011015,CHARCAS,2672613.2265380905,1015270.433791049,GUANAJUATO,DOCTOR MORA,2114.0
00011016,DOLORES HIDALGO (DGE),2610267.5898166904,1017706.6391373471,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,1987.0
00011017,DOLORES HIDALGO (SMN),2608412.74941441,1016100.9890406171,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,1937.0
00011018,EL CHILARILLO,2660637.867460739,902856.6263127533,GUANAJUATO,JERECUARO,2110.0
00011019,EL HUIZACHE,2608165.34381312,935408.9074012575,GUANAJUATO,CORTAZAR,1812.0
00011020,EL PALOTE,2531384.8993858728,1018003.3094466701,GUANAJUATO,LEON,1837.0
00011021,EL SABINO,2603391.6694288836,920058.7428762185,GUANAJUATO,SALVATIERRA,1730.0
00011022,EL TERRERO,2650291.0097336117,930198.9960465725,GUANAJUATO,APASEO EL ALTO,2099.0
00011023,GUANAJAL,2516902.6195663735,1001723.0832964826,GUANAJUATO,SAN FRANCISCO DEL RINCON,1767.0
00011024,GUANAJUATO (OBS),2575952.4592198785,1000744.3535309717,GUANAJUATO,GUANAJUATO,1999.4
00011025,HACIENDA DE ARRIBA,2530452.826051056,1024430.1553402178,GUANAJUATO,LEON,1920.0
00011026,HACIENDA SAN JUAN,2611252.0857311105,1050989.3526966085,GUANAJUATO,SAN DIEGO DE LA UNION,2120.0
00011027,IRAMUCO,2612975.991941866,887252.9869582135,GUANAJUATO,ACAMBARO,1840.0
00011028,IRAPUATO,2568769.4593128897,962525.3697141644,GUANAJUATO,IRAPUATO,1729.0
00011029,JALPA,2501381.3028953196,985577.8364760564,GUANAJUATO,PURISIMA DEL RINCON,1753.0
00011030,JARAL DE BERRIOS,2600453.0429388992,1075857.435873938,GUANAJUATO,SAN FELIPE,1859.0
00011031,JERECUARO,2654275.2476440812,905240.7211916507,GUANAJUATO,JERECUARO,1787.0
00011032,SANTA CRUZ JUVENTINO ROSAS (DGE),2603773.283910898,960676.4229433947,GUANAJUATO,SANTA CRUZ DE JUVENTINO ROSAS,1761.0
00011033,LA BEGOÑA,2621667.5098761194,982707.6363899668,GUANAJUATO,SAN MIGUEL DE ALLENDE,1850.0
00011034,LA GOLONDRINA,2526792.5427522683,937031.5356758997,GUANAJUATO,PENJAMO,1849.0
00011035,LA SANDIA,2531328.677355049,990203.6717051396,GUANAJUATO,LEON,1771.0
00011036,LAS ADJUNTAS,2516168.399839728,963140.8543070595,GUANAJUATO,MANUEL DOBLADO,1727.0
00011037,LAS MESAS,2552173.1998853665,936271.7541857703,GUANAJUATO,ABASOLO,1878.0
00011038,MOGOTES,2574324.4646176905,935171.1559132149,GUANAJUATO,VALLE DE SANTIAGO,1731.0
00011039,LEON (OBS),2529035.650005854,1015273.8737185445,GUANAJUATO,LEON,1950.0
00011040,LOS CASTILLOS,2534365.4499950274,1020489.6224020098,GUANAJUATO,LEON,1865.0
00011041,LOS RAZOS,2588305.7078900426,963455.3397890768,GUANAJUATO,SALAMANCA,1768.0
00011042,LOS RODRIGUEZ,2640664.3838984696,1004094.6447259154,GUANAJUATO,SAN MIGUEL DE ALLENDE,2009.0
00011043,LOURDES,2634064.0051304335,1031495.3437535191,GUANAJUATO,SAN LUIS DE LA PAZ,1995.0
00011044,MANDUJANO,2598576.1866736948,970624.5761518304,GUANAJUATO,SANTA CRUZ DE JUVENTINO ROSAS,2059.0
00011045,MEDIA LUNA,2537283.5041372473,1024598.8304815451,GUANAJUATO,LEON,2221.0
00011046,MINAS DE MAGUEY,2692414.8203384737,1060791.3911376798,GUANAJUATO,VICTORIA,1000.0
00011047,MOROLEON,2584238.3479902013,902751.4044003421,GUANAJUATO,MOROLEON,1812.0
00011048,NEUTLA,2620785.9056766992,967205.371718233,GUANAJUATO,COMONFORT,1933.0
00011049,NUEVO VALLE MORENO,2559335.7570831906,1022313.5110671767,GUANAJUATO,LEON,2247.0
00011050,OCAMPO,2553591.331277832,1070654.8532330976,GUANAJUATO,OCAMPO,2253.0
00011051,PEÑUELITAS,2616032.627547624,1011260.185622739,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,1906.0
00011052,PERICOS,2591580.030375902,946538.7828583444,GUANAJUATO,SALAMANCA,1719.0
00011053,POZOS,2655402.763142443,1023989.1333162169,GUANAJUATO,SAN LUIS DE LA PAZ,2206.0
00011054,PUEBLO NUEVO,2565292.420767474,946982.3013007143,GUANAJUATO,PUEBLO NUEVO,1715.0
00011055,PURISIMA DE BUSTOS,2513332.8438093504,1007597.7243517685,GUANAJUATO,PURISIMA DEL RINCON,1794.0
00011056,PLANTA RAMOS MILLAN,2608929.018312566,945491.6568072371,GUANAJUATO,CORTAZAR,1735.0
00011057,RIO LAJAS,2611962.732619588,1021393.0748762996,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,1906.0
00011058,ROMITA,2550277.017450059,984683.0045273533,GUANAJUATO,ROMITA,1755.0
00011059,LA MAGDALENA,2585424.8962394223,1033185.9803509325,GUANAJUATO,VALLE DE SANTIAGO,1830.0
00011060,SALVATIERRA,2615993.37591499,912768.2193085435,GUANAJUATO,SALVATIERRA,1753.0
00011061,SAN ANTONIO,2580566.655776404,1050882.228610002,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,2090.0
00011062,SAN ANTONIO DE LOS MARTINEZ,2661683.888653962,1069085.6298605485,GUANAJUATO,SAN LUIS DE LA PAZ,1742.0
00011063,SAN CRISTOBAL,2547487.619132188,1055697.6410366127,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,2123.0
00011064,SAN DIEGO DE LA UNION,2616354.52646589,1050691.9007537656,GUANAJUATO,SAN DIEGO DE LA UNION,2070.0
00011065,SAN FELIPE (DGE),2611450.1084018648,1051327.5495293837,GUANAJUATO,SAN FELIPE,2100.0
00011066,SAN JOSE ITURBIDE (SMN),2668832.2013266017,1001724.5820283158,GUANAJUATO,SAN JOSE ITURBIDE,2041.0
00011067,SAN JUAN DE LOS LLANOS,2582962.840094371,1052762.6292229448,GUANAJUATO,SAN FELIPE,2081.0
00011068,SAN LUIS DE LA PAZ,2653188.5159730692,1032691.0243602935,GUANAJUATO,SAN LUIS DE LA PAZ,2019.0
00011069,SAN PEDRO DE LOS ALMOLOYA,2578999.921954955,1065259.636643893,GUANAJUATO,SAN FELIPE,2130.0
00011070,SANTA JULIA,2583161.3829763103,1007120.6421103523,GUANAJUATO,GUANAJUATO,2552.0
00011071,SANTA MARIA (DGE),2558993.693480237,992798.5145525766,GUANAJUATO,SILAO,1768.0
00011072,SANTA RITA,2597078.4124265746,921885.0179629719,GUANAJUATO,JARAL DEL PROGRESO,1728.0
00011073,SANTA ROSA EL MINERAL,2577270.7176225707,1001547.2017360192,GUANAJUATO,GUANAJUATO,2074.0
00011074,SILAO (DGE),2557697.44454398,993283.3161571508,GUANAJUATO,SILAO,1784.0
00011075,SOLEDAD NUEVA,2611864.6808751654,1030576.3512034524,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,2011.0
00011076,PRESA SOLIS,2638337.3948851507,895249.1953829415,GUANAJUATO,ACAMBARO,1901.0
